time,open,high,low,close,ema12,ema26
2026.09.16 11:00,4329.18,4337.60,4322.94,4330.22,4315.5108736986,4306.7824218093
2026.09.16 12:00,4330.31,4339.27,4327.42,4338.12,4318.9892008219,4309.1037238975
2026.09.16 13:00,4338.17,4349.78,4337.49,4349.78,4323.7262468493,4312.1167813866
2026.09.16 14:00,4350.05,4353.65,4341.59,4341.66,4326.4852857955,4314.3051679505
2026.09.16 15:00,4341.57,4348.86,4334.90,4347.48,4329.7152418270,4316.7625629172
2026.09.16 16:00,4347.40,4360.27,4334.94,4338.52,4331.0698200075,4318.3742249233
2026.09.16 17:00,4338.59,4356.01,4324.09,4354.97,4334.7467707755,4321.0850230771
2026.09.16 18:00,4354.98,4361.62,4342.78,4352.63,4337.4980368101,4323.4216880344
2026.09.16 19:00,4352.68,4352.83,4343.69,4346.53,4338.8875696085,4325.1334148466
2026.09.16 20:00,4346.59,4364.81,4341.66,4356.60,4341.6125588995,4327.4642730062
2026.09.16 21:00,4356.69,4367.15,4256.84,4261.10,4329.2260113765,4322.5484009316
2026.09.16 22:00,4261.23,4287.20,4234.94,4272.13,4320.4420096263,4318.8137045663
2026.09.17 01:00,4258.62,4275.97,4246.43,4266.39,4312.1263158376,4314.9304671910
2026.09.17 02:00,4266.39,4275.66,4258.65,4271.52,4305.8791903241,4311.7148770287
2026.09.17 03:00,4271.52,4292.25,4266.12,4280.02,4301.9008533512,4309.3671083599
2026.09.17 04:00,4280.13,4318.14,4279.84,4300.04,4301.6145682202,4308.6762114444
2026.09.17 05:00,4300.13,4300.82,4273.86,4277.07,4297.8384808017,4306.3350105967
2026.09.17 06:00,4277.07,4297.35,4276.98,4296.03,4297.5602529861,4305.5716764784
2026.09.17 07:00,4296.03,4298.80,4290.20,4297.32,4297.5232909882,4304.9604411837
2026.09.17 08:00,4297.22,4305.41,4285.17,4304.49,4298.5950923747,4304.9255936886
2026.09.17 09:00,4304.49,4315.13,4304.17,4310.78,4300.4696935478,4305.3592534154
2026.09.17 10:00,4310.81,4335.28,4309.19,4327.13,4304.5712791558,4306.9719013105
2026.09.17 11:00,4327.13,4328.16,4310.10,4311.56,4305.6464669780,4307.3117604727
2026.09.17 12:00,4311.56,4319.15,4304.96,4306.16,4305.7254720583,4307.2264448821
2026.09.17 13:00,4306.16,4325.03,4305.09,4324.14,4308.5584763570,4308.4793008168
2026.09.17 14:00,4324.17,4353.16,4323.24,4349.60,4314.8725569175,4311.5252785341
2026.09.17 15:00,4349.51,4381.27,4343.48,4373.22,4323.8490866225,4316.0952579019
2026.09.17 16:00,4373.28,4375.11,4355.33,4366.79,4330.4553809883,4319.8504239833
2026.09.17 17:00,4367.19,4379.93,4352.16,4353.89,4334.0607069901,4322.3718740586
2026.09.17 18:00,4353.92,4370.00,4351.34,4369.85,4339.5667520685,4325.8887722765
2026.09.17 19:00,4369.83,4372.42,4355.82,4362.26,4343.0580209811,4328.5829372930
2026.09.17 20:00,4362.29,4365.76,4357.67,4361.23,4345.8537100609,4331.0012382343
2026.09.17 21:00,4361.34,4365.61,4348.36,4351.48,4346.7192931284,4332.5181835503
2026.09.17 22:00,4351.53,4356.02,4342.56,4346.06,4346.6178634164,4333.5212810651
2026.09.18 01:00,4318.57,4349.43,4318.40,4344.36,4346.2704998139,4334.3241491343
2026.09.18 02:00,4344.24,4348.02,4339.42,4346.24,4346.2658075348,4335.2068047540
2026.09.18 03:00,4346.24,4360.12,4341.97,4356.32,4347.8126063756,4336.7707451426
2026.09.18 04:00,4356.32,4365.47,4344.05,4348.27,4347.8829746255,4337.6225417987
2026.09.18 05:00,4348.10,4356.49,4343.22,4346.72,4347.7040554524,4338.2964275914
2026.09.18 06:00,4346.60,4360.77,4334.21,4359.16,4349.4665084597,4339.8418773994
2026.09.18 07:00,4359.05,4366.98,4352.64,4366.62,4352.1055071582,4341.8254420365
2026.09.18 08:00,4366.71,4378.08,4360.04,4377.33,4355.9861983646,4344.4554092931
2026.09.18 09:00,4377.28,4397.23,4377.16,4393.35,4361.7344755393,4348.0772308269
2026.09.18 10:00,4393.35,4399.53,4388.87,4393.22,4366.5784023794,4351.4211396545
2026.09.18 11:00,4393.21,4398.35,4385.07,4392.21,4370.5217250903,4354.4425367172
2026.09.18 12:00,4392.29,4398.14,4373.12,4376.48,4371.4383827687,4356.0749414048
2026.09.18 13:00,4376.48,4381.86,4375.65,4381.71,4373.0186315735,4357.9738346341
2026.09.18 14:00,4381.69,4388.44,4372.47,4381.46,4374.3173036391,4359.7135505871
2026.09.18 15:00,4381.50,4382.73,4353.71,4368.82,4373.4715646177,4360.3881023955
2026.09.18 16:00,4368.85,4375.47,4347.23,4349.10,4369.7220931381,4359.5519466625
2026.09.18 17:00,4349.10,4361.71,4342.62,4352.97,4367.1448480399,4359.0643950578
2026.09.18 18:00,4352.99,4358.03,4348.03,4356.68,4365.5348714184,4358.8877732017
2026.09.18 19:00,4356.68,4383.70,4354.83,4382.83,4368.1956604309,4360.6612714831
2026.09.18 20:00,4382.92,4397.03,4381.57,4393.15,4372.0347895954,4363.0678439658
2026.09.18 21:00,4393.01,4394.28,4379.61,4382.14,4373.5894373500,4364.4805962646
2026.09.18 22:00,4382.17,4386.00,4374.91,4376.32,4374.0095239115,4365.3575891339
2026.09.21 01:00,4370.17,4381.85,4353.10,4373.62,4373.9495971559,4365.9696195684
2026.09.21 02:00,4373.60,4375.92,4368.57,4372.52,4373.7296591319,4366.4548329337
2026.09.21 03:00,4372.59,4376.06,4358.05,4366.42,4372.6050961885,4366.4522527164
2026.09.21 04:00,4366.38,4383.22,4366.38,4377.29,4373.3258506211,4367.2550488115
2026.09.21 05:00,4377.35,4377.63,4361.02,4363.72,4371.8480274486,4366.9931933440
2026.09.21 06:00,4363.60,4368.16,4357.71,4358.88,4369.8529463027,4366.3922160592
2026.09.21 07:00,4358.88,4365.17,4354.98,4355.79,4367.6894161023,4365.6068667215
2026.09.21 08:00,4355.79,4361.95,4349.14,4350.76,4365.0848905481,4364.5070988162
2026.09.21 09:00,4350.77,4355.74,4346.20,4353.12,4363.2441381560,4363.6636100150
2026.09.21 10:00,4353.15,4356.06,4341.92,4344.14,4360.3050399782,4362.2174166806
2026.09.21 11:00,4344.14,4357.65,4343.32,4353.16,4359.2058030585,4361.5464969265
2026.09.21 12:00,4353.09,4354.85,4339.92,4345.50,4357.0972179726,4360.3578675245
2026.09.21 13:00,4345.36,4356.58,4342.48,4342.65,4354.8745690537,4359.0461736338
2026.09.21 14:00,4342.65,4371.02,4341.84,4369.05,4357.0554045839,4359.7871978091
2026.09.21 15:00,4369.19,4374.67,4351.08,4359.64,4357.4530346479,4359.7762942677
2026.09.21 16:00,4359.44,4369.48,4345.91,4346.00,4355.6910293175,4358.7558280256
2026.09.21 17:00,4346.03,4347.16,4322.53,4338.80,4353.0924094225,4357.2776185422
2026.09.21 18:00,4338.88,4355.92,4338.88,4348.08,4352.3212695113,4356.5963134650
2026.09.21 19:00,4348.10,4357.01,4342.89,4343.26,4350.9272280480,4355.6084383935
2026.09.21 20:00,4343.26,4346.78,4337.45,4344.51,4349.9399621945,4354.7863318459
2026.09.21 21:00,4344.47,4352.47,4343.94,4346.00,4349.3338141646,4354.1354924499
2026.09.21 22:00,4346.04,4353.79,4342.14,4345.07,4348.6778427546,4353.4639744906
2026.09.22 01:00,4331.22,4365.02,4325.04,4360.77,4350.5381746385,4354.0051615654
2026.09.22 02:00,4360.82,4370.61,4357.98,4368.45,4353.2938400788,4355.0751495976
2026.09.22 03:00,4368.51,4375.86,4348.35,4360.07,4354.3363262205,4355.4451385163
2026.09.22 04:00,4360.07,4365.07,4343.42,4348.39,4353.4215068020,4354.9225356632
2026.09.22 05:00,4348.39,4355.92,4339.71,4344.45,4352.0412749863,4354.1467922808
2026.09.22 06:00,4344.35,4349.19,4339.40,4341.65,4350.4426172961,4353.2211039637
2026.09.22 07:00,4341.65,4342.99,4334.93,4342.78,4349.2637530967,4352.4476888553
2026.09.22 08:00,4342.78,4347.20,4316.13,4323.55,4345.3077910818,4350.3071193104
2026.09.22 09:00,4323.60,4324.25,4315.02,4318.38,4341.1650539923,4347.9421475096
2026.09.22 10:00,4318.36,4324.27,4299.53,4300.95,4334.9781226089,4344.4612476941
2026.09.22 11:00,4300.93,4335.46,4291.46,4330.11,4334.2291806690,4343.3981923094
2026.09.22 12:00,4330.05,4337.86,4312.03,4336.58,4334.5908451815,4342.8931410272
2026.09.22 13:00,4336.57,4337.98,4321.66,4321.66,4332.6014843843,4341.3203157659
2026.09.22 14:00,4321.66,4323.35,4308.73,4322.57,4331.0581790944,4339.9314034870
2026.09.22 15:00,4322.68,4343.95,4320.18,4333.83,4331.4846130799,4339.4794476731
2026.09.22 16:00,4333.84,4343.96,4327.55,4333.42,4331.7823649138,4339.0305996973
2026.09.22 17:00,4333.38,4338.25,4314.71,4328.03,4331.2050780040,4338.2157404605
2026.09.22 18:00,4328.14,4340.52,4325.34,4331.17,4331.1996813880,4337.6938337597
2026.09.22 19:00,4331.22,4341.84,4322.53,4336.27,4331.9797304052,4337.5883645923
2026.09.22 20:00,4336.25,4352.81,4334.67,4350.74,4334.8659257275,4338.5625598077
2026.09.22 21:00,4350.74,4360.59,4347.56,4353.45,4337.7250140771,4339.6653331553
2026.09.22 22:00,4353.45,4371.20,4353.32,4363.98,4341.7642426806,4341.4664195882
2026.09.23 01:00,4341.24,4365.16,4337.64,4362.04,4344.8835899605,4342.9903885076
2026.09.23 02:00,4362.15,4365.40,4358.07,4363.69,4347.7768838128,4344.5236930626
2026.09.23 03:00,4363.83,4369.31,4355.08,4357.43,4349.2619786108,4345.4797157987
2026.09.23 04:00,4357.43,4359.12,4338.71,4341.26,4348.0309049784,4345.1671442581
2026.09.23 05:00,4340.97,4341.22,4333.27,4333.95,4345.8646119048,4344.3362446834
2026.09.23 06:00,4333.85,4345.37,4333.19,4342.51,4345.3485177656,4344.2009672994
2026.09.23 07:00,4342.59,4347.25,4342.36,4343.95,4345.1333611863,4344.1823771291
2026.09.23 08:00,4343.95,4345.70,4327.90,4334.49,4343.4959210038,4343.4644232677
2026.09.23 09:00,4334.49,4337.06,4325.90,4331.29,4341.6180870032,4342.5626141368
2026.09.23 10:00,4331.29,4332.82,4318.87,4319.54,4338.2214582335,4340.8572353118
2026.09.23 11:00,4319.53,4322.74,4315.33,4318.10,4335.1258492745,4339.1715141776
2026.09.23 12:00,4318.03,4320.31,4308.27,4314.10,4331.8911032322,4337.3143649793
2026.09.23 13:00,4314.15,4318.92,4312.28,4315.52,4329.3724719657,4335.6999675734
2026.09.23 14:00,4315.54,4317.03,4294.40,4309.56,4326.3243993556,4333.7636736791
2026.09.23 15:00,4309.51,4319.03,4300.69,4309.67,4323.7621840701,4331.9789571102
2026.09.23 16:00,4309.61,4313.45,4280.61,4283.72,4317.6018480594,4328.4042195465
2026.09.23 17:00,4283.72,4298.66,4277.76,4294.23,4314.0061791271,4325.8727958764
2026.09.23 18:00,4294.35,4297.33,4277.33,4282.14,4309.1036900307,4322.6333295152
2026.09.23 19:00,4282.16,4289.65,4278.40,4284.91,4305.3815838721,4319.8390088104
2026.09.23 20:00,4284.98,4293.35,4274.49,4292.79,4303.4444171225,4317.8353785281
2026.09.23 21:00,4292.85,4294.80,4282.86,4290.27,4301.4175837191,4315.7934986371
2026.09.23 22:00,4290.31,4293.28,4281.11,4284.14,4298.7594939161,4313.4487950344
2026.09.24 01:00,4283.66,4294.26,4280.74,4289.24,4297.2949563906,4311.6555509578
2026.09.24 02:00,4289.20,4293.04,4284.82,4288.41,4295.9280400228,4309.9336582942
2026.09.24 03:00,4288.39,4299.08,4283.70,4298.39,4296.3068030962,4309.0785724947
2026.09.24 04:00,4298.53,4303.22,4277.64,4278.89,4293.6272949276,4306.8423819395
2026.09.24 05:00,4278.89,4296.78,4273.35,4290.61,4293.1630957079,4305.6399832773
2026.09.24 06:00,4290.61,4293.72,4280.32,4284.82,4291.8795425221,4304.0977622938
2026.09.24 07:00,4284.87,4290.22,4281.52,4289.31,4291.4842282879,4303.0023724943
2026.09.24 08:00,4289.29,4296.12,4277.33,4279.10,4289.5789623975,4301.2318263836
2026.09.24 09:00,4278.98,4286.63,4274.06,4276.26,4287.5298912594,4299.3820614663
2026.09.24 10:00,4276.20,4287.91,4274.13,4278.38,4286.1222156810,4297.8263532095
2026.09.24 11:00,4278.31,4285.41,4260.60,4261.29,4282.3018748070,4295.1199566755
2026.09.24 12:00,4261.11,4267.22,4250.68,4255.31,4278.1492786829,4292.1710709958
2026.09.24 13:00,4255.31,4264.43,4244.03,4258.17,4275.0755435009,4289.6524731443
2026.09.24 14:00,4258.08,4267.82,4251.92,4265.80,4273.6485368084,4287.8856232817
2026.09.24 15:00,4265.77,4283.18,4260.36,4280.99,4274.7779926841,4287.3748363720
2026.09.24 16:00,4281.02,4284.89,4264.66,4267.35,4273.6352245788,4285.8915151592
2026.09.24 17:00,4267.14,4273.05,4252.34,4252.94,4270.4513438744,4283.4506621845
2026.09.24 18:00,4252.94,4260.53,4244.66,4256.64,4268.3265217399,4281.4646872079
2026.09.24 19:00,4256.66,4288.30,4252.61,4273.08,4269.0578260876,4280.8435992665
2026.09.24 20:00,4273.06,4277.96,4257.85,4264.76,4268.3966220741,4279.6522215431
2026.09.24 21:00,4264.76,4281.53,4256.10,4271.77,4268.9156032935,4279.0683532806
2026.09.24 22:00,4271.84,4275.88,4266.84,4273.80,4269.6670489406,4278.6781048895
2026.09.25 01:00,4270.40,4275.67,4259.95,4272.19,4270.0551952575,4278.1975045273
2026.09.25 02:00,4272.22,4275.64,4264.63,4264.69,4269.2297806025,4277.1969486364
2026.09.25 03:00,4264.91,4280.90,4264.15,4278.32,4270.6282758944,4277.2801376263
2026.09.25 04:00,4278.27,4295.63,4276.76,4287.75,4273.2623872953,4278.0556829873
2026.09.25 05:00,4287.83,4295.17,4277.42,4283.61,4274.8543277114,4278.4671138771
